0.0,2304,2332
0.0,2341,2355
0.290509848284,2312,2382
0.145517100467,2315,2387
0.436856975542,2321,2372
0.291022630931,2329,2354
0.290231118788,2336,2392
0.582939803386,2320,2356
0.145468520741,2287,2342
0.145236480389,2286,2353
0.145574975798,2305,2332
0.289622542628,2309,2312
0.292184203166,2247,2295
0.290569810465,2263,2311
0.436926506646,2268,2299
0.436377813411,2228,2276
0.290325504389,2258,2296
0.291316794394,2274,2286
0.582008241674,2252,2300
0.290869993045,2263,2295
0.29026794489,2273,2288
0.291460617881,2261,2301
0.291043457601,2262,2300
0.435723272665,2244,2295
0.436638097138,2255,2278
0.436551301402,2266,2299
0.290906981464,2229,2270
0.435795902433,2233,2276
0.436752720369,2237,2274
0.436478419647,2252,2276
0.290509848284,2228,2253
0.436711032232,2260,2321
0.581934215426,2251,2302
0.290946291968,2233,2246
0.290461435355,2240,2299
0.436843071977,2248,2294
0.436069345714,2253,2283
0.290530601622,2227,2268
0.582768097994,2239,2291
0.290964794706,2238,2266
0.436405562223,2249,2274
0.290376175634,2241,2282
0.436898691549,2220,2260
0.436565186401,2224,2250
0.435709441168,2217,2288
0.291138372386,2284,2295
0.436509651705,2264,2266
0.436388218802,2241,2277
0.290406126048,2257,2289
0.436839596224,2261,2300
0.436523534055,2251,2270
0.290461435355,2253,2265
0.436770092776,2238,2286
0.436169809751,2237,2284
0.291122163041,2253,2270
0.290385390488,2250,2290
0.58257331171,2230,2291
0.436329261481,2246,2277
0.290609029891,2223,2277
0.291159215626,2260,2300
0.436506181256,2266,2297
0.41723645752,2240,2281
0.456527036347,2210,2243
0.436898691549,2236,2282
0.290976360111,2250,2284
0.43583741603,2230,2244
0.436669352052,2243,2275
0.290974046957,2240,2271
0.58173998609,2218,2245
0.290509848284,2249,2300
0.291043457601,2271,2286
0.436624207501,2249,2262
0.435705983431,2232,2296
0.2912588412,2236,2269
0.290946291968,2247,2286
0.436346600216,2257,2293
0.436360472196,2248,2275
0.436405562223,2213,2253
0.436360472196,2245,2254
0.28998048941,2256,2320
0.437497497667,2221,2262
0.436464540167,2227,2275
0.290800665105,2222,2305
0.435795902433,2229,2261
0.436898691549,2213,2260
0.290976360111,2253,2295
0.435215541348,2243,2278
0.437264046736,2259,2285
0.290985613098,2259,2281
0.290867681581,2224,2298
0.435768231095,2252,2296
0.436752720369,2243,2283
0.290985613098,2235,2269
0.435795902433,2229,2293
0.43681179219,2226,2275
0.290964794706,2251,2271
0.435823577286,2206,2249
0.436277253543,2225,2284
0.291187011255,2281,2307
0.290957855903,2251,2290
0.435823577286,2230,2263
0.436679771351,2257,2287
0.29100643447,2237,2253
0.43532941882,2232,2292
0.436843071977,2248,2294
0.291140688155,2220,2263
0.581892583937,2233,2302
0.290364657888,2253,2301
0.291353896542,2241,2292
0.4362183262,2227,2251
0.290722133381,2214,2271
0.436377813411,2243,2286
0.435098275341,2232,2285
0.437951173959,2257,2299
0.290599800838,2226,2264
0.291119847567,2232,2270
0.581874082964,2243,2272
0.290597493667,2261,2287
0.436433314564,2241,2267
0.436669352052,2226,2281
0.290567503769,2249,2266
0.581661406309,2225,2245
0.291226397482,2210,2273
0.436436783855,2258,2276
0.435705983431,2201,2272
0.29118006185,2246,2290
0.436187135815,2235,2277
